timestamp,multiplier
2025-12-10 22:54:38,1.00
2025-12-10 22:54:55,1.72
2025-12-10 22:55:21,3.65
2025-12-10 22:55:45,2.04
2025-12-10 22:56:35,29.63
2025-12-10 22:57:17,10.76
2025-12-10 22:57:53,7.66
2025-12-10 22:59:00,93.31
2025-12-10 22:59:16,1.19
2025-12-10 22:59:36,1.87
2025-12-10 23:00:03,3.80
2025-12-10 23:00:31,3.72
2025-12-10 23:00:53,1.93
2025-12-10 23:01:09,1.23
2025-12-10 23:01:58,26.39
2025-12-10 23:02:24,1.97
2025-12-10 23:02:43,1.57
2025-12-10 23:03:27,17.55
2025-12-10 23:04:07,10.57
2025-12-10 23:04:30,1.96
2025-12-10 23:04:44,1.00
2025-12-10 23:04:58,1.20
2025-12-10 23:05:18,1.50
2025-12-10 23:06:01,16.55
2025-12-10 23:06:33,4.77
2025-12-10 23:06:51,1.23
2025-12-10 23:07:05,1.16
2025-12-10 23:07:18,1.00
2025-12-10 23:07:33,1.18
2025-12-10 23:07:53,1.92
2025-12-10 23:08:15,2.68
2025-12-10 23:08:34,1.29
2025-12-10 23:08:56,2.09
2025-12-10 23:09:24,4.12
2025-12-10 23:09:51,3.55
2025-12-10 23:10:25,7.14
2025-12-10 23:10:51,2.78
2025-12-10 23:11:06,1.20
2025-12-10 23:11:24,1.91
2025-12-10 23:11:46,2.24
2025-12-10 23:12:02,1.49
2025-12-10 23:12:43,12.70
2025-12-10 23:13:47,78.34
2025-12-10 23:14:20,4.39
2025-12-10 23:14:50,4.82
2025-12-10 23:15:12,1.96
2025-12-10 23:15:31,1.75
2025-12-10 23:16:10,11.08
2025-12-10 23:16:35,2.23
2025-12-10 23:16:51,1.27
2025-12-10 23:17:11,1.89
2025-12-10 23:17:25,1.21
2025-12-10 23:17:52,3.33
2025-12-10 23:18:31,10.96
2025-12-10 23:18:51,1.36
2025-12-10 23:19:07,1.49
2025-12-10 23:19:44,8.69
2025-12-10 23:20:05,1.55
2025-12-10 23:20:46,11.10
2025-12-10 23:21:10,2.70
2025-12-10 23:21:24,1.05
2025-12-10 23:21:46,2.01
2025-12-10 23:22:11,3.23
2025-12-10 23:22:47,6.22
2025-12-10 23:23:33,13.61
2025-12-10 23:23:59,2.89
2025-12-10 23:24:29,4.81
2025-12-10 23:24:45,1.02
2025-12-10 23:25:07,2.33
2025-12-10 23:25:39,6.33
2025-12-10 23:26:08,3.50
2025-12-10 23:26:35,3.16
2025-12-10 23:27:39,75.94
2025-12-10 23:28:02,1.73
2025-12-10 23:28:43,9.76
2025-12-10 23:29:21,7.71
2025-12-10 23:29:52,3.32
2025-12-10 23:30:18,3.20
2025-12-10 23:30:36,1.00
2025-12-10 23:30:57,1.37
2025-12-10 23:31:24,3.59
2025-12-10 23:31:55,4.43
2025-12-10 23:32:28,5.66
2025-12-10 23:33:05,6.95
2025-12-10 23:33:30,1.84
2025-12-10 23:33:52,2.53
2025-12-10 23:34:15,2.56
2025-12-10 23:34:35,1.24
2025-12-10 23:35:13,7.86
2025-12-10 23:35:38,1.95
2025-12-10 23:36:02,2.12
2025-12-10 23:36:20,1.34
2025-12-10 23:36:44,2.60
2025-12-10 23:37:12,3.52
2025-12-10 23:37:32,1.60
2025-12-10 23:38:05,6.42
2025-12-10 23:38:31,2.19
2025-12-10 23:39:08,8.24
2025-12-10 23:39:28,1.46
2025-12-10 23:39:49,1.72
2025-12-10 23:40:10,1.69
2025-12-10 23:40:38,3.75
2025-12-10 23:40:54,1.01
2025-12-10 23:41:43,19.88
2025-12-10 23:42:49,76.52
2025-12-10 23:43:15,2.86
2025-12-10 23:43:53,7.67
2025-12-10 23:45:17,6.78
2025-12-10 23:45:37,1.40
2025-12-10 23:45:52,1.01
2025-12-10 23:46:25,1.71
2025-12-10 23:46:43,1.48
2025-12-10 23:47:00,1.36
2025-12-10 23:47:10,1.00
2025-12-10 23:47:29,1.53
2025-12-10 23:48:09,11.83
2025-12-10 23:48:48,9.34
2025-12-10 23:49:28,9.50
2025-12-10 23:49:54,2.05
2025-12-10 23:50:19,2.40
2025-12-10 23:50:36,1.57
2025-12-10 23:51:06,4.96
2025-12-10 23:51:22,1.13
2025-12-10 23:51:35,1.00
2025-12-10 23:51:56,2.00
2025-12-10 23:52:11,1.17
2025-12-10 23:52:25,1.30
2025-12-10 23:52:49,2.82
2025-12-10 23:53:01,1.00
2025-12-10 23:53:19,1.38
2025-12-10 23:53:38,1.40
2025-12-10 23:53:59,2.52
2025-12-10 23:54:15,1.30
2025-12-10 23:54:41,4.00
2025-12-10 23:55:04,2.26
2025-12-10 23:55:23,1.77
2025-12-10 23:55:38,1.28
2025-12-10 23:56:16,10.39
2025-12-10 23:56:36,1.46
2025-12-10 23:56:49,1.27
2025-12-10 23:57:15,3.58
2025-12-10 23:57:26,1.00
2025-12-10 23:57:52,3.12
2025-12-10 23:58:31,11.73
2025-12-10 23:58:50,1.44
2025-12-10 23:59:37,20.78
2025-12-11 00:00:10,5.05
2025-12-11 00:00:26,1.49
2025-12-11 00:00:49,2.12
2025-12-11 00:01:20,5.00
2025-12-11 00:01:36,1.12
2025-12-11 00:01:48,1.02
2025-12-11 00:02:20,5.79
2025-12-11 00:02:40,1.59
2025-12-11 00:02:53,1.14
2025-12-11 00:03:18,3.62
2025-12-11 00:03:39,1.95
2025-12-11 00:04:04,3.01
2025-12-11 00:04:15,1.01
2025-12-11 00:04:39,2.37
2025-12-11 00:04:51,1.08
2025-12-11 00:05:25,5.11
2025-12-11 00:05:44,1.75
2025-12-11 00:06:03,1.96
2025-12-11 00:06:17,1.11
2025-12-11 00:06:29,1.10
2025-12-11 00:06:45,1.49
2025-12-11 00:06:59,1.48
2025-12-11 00:07:17,1.62
2025-12-11 00:07:30,1.03
2025-12-11 00:08:15,18.71
2025-12-11 00:08:34,1.95
2025-12-11 00:08:48,1.08
2025-12-11 00:09:10,2.80
2025-12-11 00:09:22,1.00
2025-12-11 00:09:44,2.29
2025-12-11 00:10:18,7.13
2025-12-11 00:10:34,1.31
2025-12-11 00:10:44,1.00
2025-12-11 00:11:02,1.88
2025-12-11 00:11:22,2.22
2025-12-11 00:11:56,7.09
2025-12-11 00:12:39,14.02
2025-12-11 00:13:12,6.18
2025-12-11 00:13:28,1.43
2025-12-11 00:13:40,1.09
2025-12-11 00:14:12,6.13
2025-12-11 00:14:31,1.59
2025-12-11 00:14:52,2.55
2025-12-11 00:15:15,2.57
2025-12-11 00:15:36,2.31
2025-12-11 00:15:53,1.59
2025-12-11 00:16:14,1.94
2025-12-11 00:16:29,1.26
2025-12-11 00:16:50,2.00
2025-12-11 00:17:31,14.30
2025-12-11 00:18:00,4.12
2025-12-11 00:18:14,1.24
2025-12-11 00:18:49,6.81
2025-12-11 00:19:06,1.52
2025-12-11 00:19:54,25.51
2025-12-11 00:20:09,1.23
2025-12-11 00:20:20,1.05
2025-12-11 00:20:42,2.45
2025-12-11 00:21:11,4.97
2025-12-11 00:21:40,4.10
2025-12-11 00:22:08,4.34
2025-12-11 00:22:21,1.05
2025-12-11 00:22:43,2.61
2025-12-11 00:23:29,18.87
2025-12-11 00:23:49,1.74
2025-12-11 00:24:08,1.83
2025-12-11 00:24:25,1.52
2025-12-11 00:24:40,1.25
2025-12-11 00:25:06,3.37
2025-12-11 00:25:49,14.74
2025-12-11 00:26:07,1.64
2025-12-11 00:26:26,1.67
2025-12-11 00:26:42,1.42
2025-12-11 00:27:10,4.71
2025-12-11 00:27:29,1.64
2025-12-11 00:27:51,2.67
2025-12-11 00:28:03,1.06
2025-12-11 00:28:28,3.13
2025-12-11 00:28:45,1.47
2025-12-11 00:29:10,3.53
2025-12-11 00:29:27,1.65
2025-12-11 00:31:30,17.49
2025-12-11 00:31:47,2.36
2025-12-11 00:32:08,2.21
2025-12-11 00:32:21,1.19
2025-12-11 00:32:39,1.62
2025-12-11 00:33:01,2.77
2025-12-11 00:33:35,5.75
2025-12-11 00:34:00,3.11
2025-12-11 00:34:24,3.24
2025-12-11 00:34:37,1.00
2025-12-11 00:35:06,1.40
2025-12-11 00:35:20,1.25
2025-12-11 00:35:36,1.46
2025-12-11 00:36:09,6.58
2025-12-11 00:36:38,4.18
2025-12-11 00:36:58,1.82
2025-12-11 00:37:10,1.03
2025-12-11 00:37:26,1.76
2025-12-11 00:38:05,9.91
2025-12-11 00:38:23,1.46
2025-12-11 00:38:44,2.43
2025-12-11 00:39:00,1.37
2025-12-11 00:39:14,1.28
2025-12-11 00:39:39,3.25
2025-12-11 00:40:11,5.71
2025-12-11 00:40:24,1.10
2025-12-11 00:40:40,1.17
2025-12-11 00:41:05,2.53
2025-12-11 00:41:29,2.69
2025-12-11 00:41:52,3.00
2025-12-11 00:42:05,1.09
2025-12-11 00:42:21,1.64
2025-12-11 00:43:12,22.75
2025-12-11 00:44:30,275.81
2025-12-11 00:45:02,5.14
2025-12-11 00:45:37,7.57
2025-12-11 00:45:57,1.84
2025-12-11 00:46:12,1.42
2025-12-11 00:46:51,11.93
2025-12-11 00:47:24,5.88
2025-12-11 00:47:37,1.11
2025-12-11 00:47:55,1.84
2025-12-11 00:48:14,1.93
2025-12-11 00:48:50,8.96
2025-12-11 00:49:08,1.43
2025-12-11 00:49:59,32.78
2025-12-11 00:50:14,1.19
2025-12-11 00:50:34,2.28
2025-12-11 00:50:56,2.36
2025-12-11 00:51:19,2.47
2025-12-11 00:51:39,1.90
2025-12-11 00:51:51,1.16
2025-12-11 00:52:05,1.12
2025-12-11 00:52:24,2.28
2025-12-11 00:52:59,6.98
2025-12-11 00:53:19,1.69
2025-12-11 00:54:04,17.61
2025-12-11 00:55:09,83.69
2025-12-11 00:55:22,1.06
2025-12-11 00:55:35,1.23
2025-12-11 00:55:50,1.52
2025-12-11 00:56:04,1.19
2025-12-11 00:56:24,2.38
2025-12-11 00:56:45,2.04
2025-12-11 00:57:00,1.49
2025-12-11 00:57:12,1.23
2025-12-11 00:57:25,1.03
2025-12-11 00:57:39,1.45
2025-12-11 00:57:56,1.73
