timestamp,probability_gt_threshold,confidence,betting_action,risk_level,target,bet_amount,status,result,actual,profit_loss,bankroll_before,bankroll_after,reason,model_type
2025-12-15T23:35:18.109217,0.5534,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,3.52,100.0,58200.0,58300.0,Moderate probability: 55.34% with confidence 54.68%,bayesian_sequence
2025-12-15T23:38:24.231615,0.5622,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,6.43,100.0,58300.0,58400.0,Moderate probability: 56.22% with confidence 54.68%,bayesian_sequence
2025-12-15T23:39:08.569972,0.5794,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,14.78,100.0,58400.0,58500.0,Moderate probability: 57.94% with confidence 54.68%,bayesian_sequence
2025-12-15T23:39:31.357651,0.6183,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.36,100.0,58500.0,58600.0,High probability: 61.83% with confidence 54.68%,bayesian_sequence
2025-12-15T23:40:07.498757,0.6327,54.67999999999999,BET,LOW,2.0,100.0,completed,win,7.46,100.0,58600.0,58700.0,High probability: 63.27% with confidence 54.68%,bayesian_sequence
2025-12-15T23:40:35.919901,0.6463,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.98,100.0,58700.0,58800.0,High probability: 64.63% with confidence 54.68%,bayesian_sequence
2025-12-15T23:40:54.679620,0.6187,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.45,-100.0,58800.0,58700.0,High probability: 61.87% with confidence 54.68%,bayesian_sequence
2025-12-15T23:41:41.328386,0.6557,54.67999999999999,BET,LOW,2.0,100.0,completed,win,17.12,100.0,58700.0,58800.0,High probability: 65.57% with confidence 54.68%,bayesian_sequence
2025-12-15T23:41:56.625129,0.6276,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.04,-100.0,58800.0,58700.0,High probability: 62.76% with confidence 54.68%,bayesian_sequence
2025-12-15T23:42:11.527162,0.5783,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.59,-100.0,58700.0,58600.0,Moderate probability: 57.83% with confidence 54.68%,bayesian_sequence
2025-12-15T23:42:33.395365,0.5947,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.47,100.0,58600.0,58700.0,Moderate probability: 59.47% with confidence 54.68%,bayesian_sequence
2025-12-15T23:43:01.284405,0.6329,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.54,100.0,58700.0,58800.0,High probability: 63.29% with confidence 54.68%,bayesian_sequence
2025-12-15T23:43:22.037525,0.606,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.92,-100.0,58800.0,58700.0,High probability: 60.60% with confidence 54.68%,bayesian_sequence
2025-12-15T23:43:36.901153,0.5804,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.03,-100.0,58700.0,58600.0,Moderate probability: 58.04% with confidence 54.68%,bayesian_sequence
2025-12-15T23:44:01.542351,0.5966,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,3.19,100.0,58600.0,58700.0,Moderate probability: 59.66% with confidence 54.68%,bayesian_sequence
2025-12-15T23:44:27.301597,0.6121,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.55,100.0,58700.0,58800.0,High probability: 61.21% with confidence 54.68%,bayesian_sequence
2025-12-15T23:45:05.349345,0.6494,54.67999999999999,BET,LOW,2.0,100.0,completed,win,8.09,100.0,58800.0,58900.0,High probability: 64.94% with confidence 54.68%,bayesian_sequence
2025-12-15T23:45:33.902171,0.6622,54.67999999999999,BET,LOW,2.0,100.0,completed,win,4.49,100.0,58900.0,59000.0,High probability: 66.22% with confidence 54.68%,bayesian_sequence
2025-12-15T23:46:02.307423,0.6743,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.26,100.0,59000.0,59100.0,High probability: 67.43% with confidence 54.68%,bayesian_sequence
2025-12-15T23:46:46.856658,0.7085,54.67999999999999,BET,LOW,2.0,100.0,completed,win,15.06,100.0,59100.0,59200.0,High probability: 70.85% with confidence 54.68%,bayesian_sequence
2025-12-15T23:47:03.586987,0.6552,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.37,-100.0,59200.0,59100.0,High probability: 65.52% with confidence 54.68%,bayesian_sequence
2025-12-15T23:47:51.010538,0.6677,54.67999999999999,BET,LOW,2.0,100.0,completed,win,21.13,100.0,59100.0,59200.0,High probability: 66.77% with confidence 54.68%,bayesian_sequence
2025-12-15T23:48:19.621982,0.6796,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.2,100.0,59200.0,59300.0,High probability: 67.96% with confidence 54.68%,bayesian_sequence
2025-12-15T23:48:42.530820,0.6908,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.38,100.0,59300.0,59400.0,High probability: 69.08% with confidence 54.68%,bayesian_sequence
2025-12-15T23:49:18.484860,0.7016,54.67999999999999,BET,LOW,2.0,100.0,completed,win,6.85,100.0,59400.0,59500.0,High probability: 70.16% with confidence 54.68%,bayesian_sequence
2025-12-15T23:50:00.410908,0.7117,54.67999999999999,BET,LOW,2.0,100.0,completed,win,5.27,100.0,59500.0,59600.0,High probability: 71.17% with confidence 54.68%,bayesian_sequence
2025-12-15T23:50:16.386920,0.7441,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.39,100.0,59600.0,59700.0,High probability: 74.41% with confidence 54.68%,bayesian_sequence
2025-12-15T23:50:29.085777,0.689,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.21,-100.0,59700.0,59600.0,High probability: 68.90% with confidence 54.68%,bayesian_sequence
2025-12-15T23:50:50.290951,0.6592,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.44,-100.0,59600.0,59500.0,High probability: 65.92% with confidence 54.68%,bayesian_sequence
2025-12-15T23:51:23.260225,0.6942,54.67999999999999,BET,LOW,2.0,100.0,completed,win,6.41,100.0,59500.0,59600.0,High probability: 69.42% with confidence 54.68%,bayesian_sequence
2025-12-15T23:51:51.114428,0.7047,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.16,100.0,59600.0,59700.0,High probability: 70.47% with confidence 54.68%,bayesian_sequence
2025-12-15T23:52:07.674475,0.6516,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.59,-100.0,59700.0,59600.0,High probability: 65.16% with confidence 54.68%,bayesian_sequence
2025-12-15T23:53:09.113702,0.6869,54.67999999999999,BET,LOW,2.0,100.0,completed,win,54.11,100.0,59600.0,59700.0,High probability: 68.69% with confidence 54.68%,bayesian_sequence
2025-12-15T23:53:25.635618,0.6573,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.36,-100.0,59700.0,59600.0,High probability: 65.73% with confidence 54.68%,bayesian_sequence
2025-12-15T23:53:41.486651,0.6065,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.26,-100.0,59600.0,59500.0,High probability: 60.65% with confidence 54.68%,bayesian_sequence
2025-12-15T23:53:53.520525,0.5583,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.08,-100.0,59500.0,59400.0,Moderate probability: 55.83% with confidence 54.68%,bayesian_sequence
