timestamp,multiplier
2025-12-15 02:24:51,1.81
2025-12-15 02:25:02,1.0
2025-12-15 02:25:29,4.07
2025-12-15 02:25:48,2.1
2025-12-15 02:26:09,2.78
2025-12-15 02:26:26,1.49
2025-12-15 02:26:53,3.89
2025-12-15 02:27:11,2.04
2025-12-15 02:27:24,1.32
2025-12-15 02:27:58,7.7
2025-12-15 02:28:10,1.1
2025-12-15 02:28:20,1.0
2025-12-15 02:28:42,2.59
2025-12-15 02:28:55,1.25
2025-12-15 02:29:14,2.41
2025-12-15 02:29:47,6.29
2025-12-15 02:30:01,1.26
2025-12-15 02:30:19,1.86
2025-12-15 02:30:40,2.45
2025-12-15 02:31:04,2.96
2025-12-15 02:31:31,4.58
2025-12-15 02:31:42,1.04
2025-12-15 02:32:13,5.17
2025-12-15 02:33:07,37.07
2025-12-15 02:33:33,3.74
2025-12-15 02:34:04,6.14
2025-12-15 02:35:05,68.65
2025-12-15 02:35:16,1.08
2025-12-15 02:35:27,1.12
2025-12-15 02:35:39,1.14
2025-12-15 02:36:02,1.0
2025-12-15 02:36:25,3.13
2025-12-15 02:36:47,2.8
2025-12-15 02:37:01,1.29
2025-12-15 02:37:13,1.12
2025-12-15 02:37:26,1.28
2025-12-15 02:38:08,12.58
2025-12-15 02:38:19,1.01
2025-12-15 02:38:41,3.03
2025-12-15 02:38:58,1.73
2025-12-15 02:39:52,39.07
2025-12-15 02:40:21,4.53
2025-12-15 02:40:35,1.39
2025-12-15 02:40:56,2.24
2025-12-15 02:41:11,1.8
2025-12-15 02:41:22,1.05
2025-12-15 02:41:36,1.36
2025-12-15 02:41:48,1.23
2025-12-15 02:42:00,1.06
2025-12-15 02:42:14,1.57
2025-12-15 02:42:28,1.37
2025-12-15 02:43:03,8.53
2025-12-15 02:43:19,1.22
2025-12-15 02:43:29,1.08
2025-12-15 02:44:09,11.89
2025-12-15 02:45:01,30.5
2025-12-15 02:45:14,1.29
2025-12-15 02:45:35,2.7
2025-12-15 02:46:16,13.17
2025-12-15 02:47:11,37.16
2025-12-15 02:47:43,7.49
2025-12-15 02:48:06,2.79
2025-12-15 02:48:26,2.22
2025-12-15 02:48:59,6.79
2025-12-15 02:49:11,1.08
2025-12-15 02:49:23,1.12
2025-12-15 02:50:28,104.68
2025-12-15 02:50:47,1.95
2025-12-15 02:51:06,2.11
2025-12-15 02:51:21,1.58
2025-12-15 02:51:32,1.06
2025-12-15 02:51:45,1.25
2025-12-15 02:52:24,9.64
2025-12-15 02:52:50,4.42
2025-12-15 02:53:03,1.2
2025-12-15 02:53:14,1.1
2025-12-15 02:53:26,1.08
2025-12-15 02:53:55,4.61
2025-12-15 02:54:16,2.2
2025-12-15 02:54:24,1.01
2025-12-15 02:54:39,1.4
2025-12-15 02:54:53,1.5
2025-12-15 02:55:35,14.1
2025-12-15 02:55:56,2.21
2025-12-15 02:56:12,1.88
2025-12-15 02:56:26,1.37
2025-12-15 02:57:23,52.35
2025-12-15 02:58:04,9.75
2025-12-15 02:58:23,2.24
2025-12-15 02:58:45,2.76
2025-12-15 02:58:59,1.32
2025-12-15 02:59:24,3.61
2025-12-15 02:59:36,1.13
2025-12-15 02:59:55,2.05
2025-12-15 03:00:06,1.0
2025-12-15 03:00:20,1.4
2025-12-15 03:00:41,2.58
2025-12-15 03:01:05,2.94
2025-12-15 03:01:25,2.65
2025-12-15 03:01:38,1.14
2025-12-15 03:01:53,1.65
2025-12-15 03:02:06,1.25
2025-12-15 03:02:58,32.17
2025-12-15 03:03:20,2.71
2025-12-15 03:04:15,44.97
2025-12-15 03:04:38,2.63
2025-12-15 03:04:59,2.53
2025-12-15 03:05:29,4.95
2025-12-15 03:05:39,1.01
2025-12-15 03:05:53,1.41
